,DOM,date,time,yaw,pitch,roll,aX,aY,aZ,gX,gY,gZ,hX,hY,hZ,Temp,Humid
137,12,2/2/2021,14:31:30,4.05118846893311,4.05118846893311,4.05118846893311,4.05118846893311,4.05118846893311,4.05118846893311,4.05118846893311,4.05118846893311,4.05118846893311,4.05118846893311,4.05118846893311,4.05118846893311,4.05118846893311,4.05118846893311
138,12,2/2/2021,14:31:40,4.14274549484253,4.14274549484253,4.14274549484253,4.14274549484253,4.14274549484253,4.14274549484253,4.14274549484253,4.14274549484253,4.14274549484253,4.14274549484253,4.14274549484253,4.14274549484253,4.14274549484253,4.14274549484253
139,12,2/2/2021,14:31:50,3.97421526908875,3.97421526908875,3.97421526908875,3.97421526908875,3.97421526908875,3.97421526908875,3.97421526908875,3.97421526908875,3.97421526908875,3.97421526908875,3.97421526908875,3.97421526908875,3.97421526908875,3.97421526908875
140,12,2/2/2021,14:32:00,4.18271923065186,4.18271923065186,4.18271923065186,4.18271923065186,4.18271923065186,4.18271923065186,4.18271923065186,4.18271923065186,4.18271923065186,4.18271923065186,4.18271923065186,4.18271923065186,4.18271923065186,4.18271923065186
141,12,2/2/2021,14:32:10,4.11317253112793,4.11317253112793,4.11317253112793,4.11317253112793,4.11317253112793,4.11317253112793,4.11317253112793,4.11317253112793,4.11317253112793,4.11317253112793,4.11317253112793,4.11317253112793,4.11317253112793,4.11317253112793
142,12,2/2/2021,14:32:20,4.11424160003662,4.11424160003662,4.11424160003662,4.11424160003662,4.11424160003662,4.11424160003662,4.11424160003662,4.11424160003662,4.11424160003662,4.11424160003662,4.11424160003662,4.11424160003662,4.11424160003662,4.11424160003662
143,12,2/2/2021,14:32:30,4.03008699417114,4.03008699417114,4.03008699417114,4.03008699417114,4.03008699417114,4.03008699417114,4.03008699417114,4.03008699417114,4.03008699417114,4.03008699417114,4.03008699417114,4.03008699417114,4.03008699417114,4.03008699417114
144,16,2/2/2021,14:29:40,6.77459955215454,6.77459955215454,6.77459955215454,6.77459955215454,6.77459955215454,6.77459955215454,6.77459955215454,6.77459955215454,6.77459955215454,6.77459955215454,6.77459955215454,6.77459955215454,6.77459955215454,6.77459955215454
145,16,2/2/2021,14:29:50,6.7748236656189,6.7748236656189,6.7748236656189,6.7748236656189,6.7748236656189,6.7748236656189,6.7748236656189,6.7748236656189,6.7748236656189,6.7748236656189,6.7748236656189,6.7748236656189,6.7748236656189,6.7748236656189
146,16,2/2/2021,14:30:00,6.76768159866333,6.76768159866333,6.76768159866333,6.76768159866333,6.76768159866333,6.76768159866333,6.76768159866333,6.76768159866333,6.76768159866333,6.76768159866333,6.76768159866333,6.76768159866333,6.76768159866333,6.76768159866333
