DOM,date,time,yaw,pitch,roll,aX,aY,aZ,gX,gY,gZ,hX,hY,hZ,Temp,Humid
2,2/3/2021,14:44:50,0,0,0,0,0,0,0,0,0,0,0,0,42.88,13.42
2,2/3/2021,14:45:00,0,0,0,0,0,0,0,0,0,0,0,0,42.92,13.39
2,2/3/2021,14:45:10,0,0,0,0,0,0,0,0,0,0,0,0,42.9,13.42
2,2/3/2021,14:45:20,0,0,0,0,0,0,0,0,0,0,0,0,42.94,13.39
2,2/3/2021,14:45:30,0,0,0,0,0,0,0,0,0,0,0,0,43.03,13.35
2,2/3/2021,14:45:40,0,0,0,0,0,0,0,0,0,0,0,0,43.07,13.31
2,2/3/2021,14:45:50,0,0,0,0,0,0,0,0,0,0,0,0,43.04,13.31
2,2/3/2021,14:46:00,0,0,0,0,0,0,0,0,0,0,0,0,43.05,13.31
2,2/3/2021,14:46:10,0,0,0,0,0,0,0,0,0,0,0,0,43.05,13.35
2,2/3/2021,14:46:20,0,0,0,0,0,0,0,0,0,0,0,0,43.07,13.31
2,2/3/2021,14:46:30,0,0,0,0,0,0,0,0,0,0,0,0,43.13,13.27
2,2/3/2021,14:46:40,0,0,0,0,0,0,0,0,0,0,0,0,43.11,13.31
2,2/3/2021,14:46:50,0,0,0,0,0,0,0,0,0,0,0,0,43.09,13.35
2,2/3/2021,14:47:00,0,0,0,0,0,0,0,0,0,0,0,0,43.12,13.31
2,2/3/2021,14:47:10,0,0,0,0,0,0,0,0,0,0,0,0,43.16,13.29
2,2/3/2021,14:47:20,0,0,0,0,0,0,0,0,0,0,0,0,43.14,13.32
2,2/3/2021,14:47:30,0,0,0,0,0,0,0,0,0,0,0,0,43.14,13.31
2,2/3/2021,14:47:40,0,0,0,0,0,0,0,0,0,0,0,0,43.14,13.32
2,2/3/2021,14:47:50,0,0,0,0,0,0,0,0,0,0,0,0,43.16,13.32
2,2/3/2021,14:48:00,0,0,0,0,0,0,0,0,0,0,0,0,43.2,13.24
2,2/3/2021,14:48:10,0,0,0,0,0,0,0,0,0,0,0,0,43.18,13.29
2,2/3/2021,14:48:20,0,0,0,0,0,0,0,0,0,0,0,0,43.19,13.2
2,2/3/2021,14:48:30,0,0,0,0,0,0,0,0,0,0,0,0,43.21,13.24
2,2/3/2021,14:48:40,0,0,0,0,0,0,0,0,0,0,0,0,43.18,13.32
2,2/3/2021,14:48:50,0,0,0,0,0,0,0,0,0,0,0,0,43.14,13.36
2,2/3/2021,14:49:00,0,0,0,0,0,0,0,0,0,0,0,0,43.17,13.36
2,2/3/2021,14:49:10,0,0,0,0,0,0,0,0,0,0,0,0,43.16,13.32
2,2/3/2021,14:49:20,0,0,0,0,0,0,0,0,0,0,0,0,43.2,13.32
2,2/3/2021,14:49:30,0,0,0,0,0,0,0,0,0,0,0,0,43.2,13.32
2,2/3/2021,14:49:40,0,0,0,0,0,0,0,0,0,0,0,0,43.2,13.29
2,2/3/2021,14:49:50,0,0,0,0,0,0,0,0,0,0,0,0,43.23,13.29
2,2/3/2021,14:50:00,0,0,0,0,0,0,0,0,0,0,0,0,43.17,13.29
2,2/3/2021,14:50:10,0,0,0,0,0,0,0,0,0,0,0,0,43.19,13.24
2,2/3/2021,14:50:20,0,0,0,0,0,0,0,0,0,0,0,0,43.16,13.32
2,2/3/2021,14:50:30,0,0,0,0,0,0,0,0,0,0,0,0,43.14,13.27
2,2/3/2021,14:50:40,0,0,0,0,0,0,0,0,0,0,0,0,43.16,13.29
2,2/3/2021,14:50:50,0,0,0,0,0,0,0,0,0,0,0,0,43.16,13.32
2,2/3/2021,14:51:00,0,0,0,0,0,0,0,0,0,0,0,0,43.07,13.35
2,2/3/2021,14:51:10,0,0,0,0,0,0,0,0,0,0,0,0,43.05,13.39
2,2/3/2021,14:51:20,0,0,0,0,0,0,0,0,0,0,0,0,43.0,13.35
2,2/3/2021,14:51:30,0,0,0,0,0,0,0,0,0,0,0,0,43.0,13.39
2,2/3/2021,14:51:40,0,0,0,0,0,0,0,0,0,0,0,0,42.92,13.42
2,2/3/2021,14:51:50,0,0,0,0,0,0,0,0,0,0,0,0,42.89,13.47
2,2/3/2021,14:52:00,0,0,0,0,0,0,0,0,0,0,0,0,43.01,13.39
2,2/3/2021,14:52:10,0,0,0,0,0,0,0,0,0,0,0,0,42.84,13.42
2,2/3/2021,14:52:20,0,0,0,0,0,0,0,0,0,0,0,0,42.81,13.55
2,2/3/2021,14:52:30,0,0,0,0,0,0,0,0,0,0,0,0,42.81,13.55
2,2/3/2021,14:52:40,0,0,0,0,0,0,0,0,0,0,0,0,42.8,13.58
2,2/3/2021,14:52:50,0,0,0,0,0,0,0,0,0,0,0,0,42.79,13.58
2,2/3/2021,14:53:00,0,0,0,0,0,0,0,0,0,0,0,0,42.81,13.55
2,2/3/2021,14:53:10,0,0,0,0,0,0,0,0,0,0,0,0,42.79,13.49
2,2/3/2021,14:53:20,0,0,0,0,0,0,0,0,0,0,0,0,42.76,13.49
2,2/3/2021,14:53:30,0,0,0,0,0,0,0,0,0,0,0,0,42.8,13.55
3,2/3/2021,14:43:40,0,0,0,0,0,0,0,0,0,0,0,0,42.09,13.7
3,2/3/2021,14:43:50,0,0,0,0,0,0,0,0,0,0,0,0,42.06,13.66
3,2/3/2021,14:44:00,0,0,0,0,0,0,0,0,0,0,0,0,42.18,13.66
3,2/3/2021,14:44:10,0,0,0,0,0,0,0,0,0,0,0,0,42.23,13.55
3,2/3/2021,14:44:20,0,0,0,0,0,0,0,0,0,0,0,0,42.27,13.51
3,2/3/2021,14:44:30,0,0,0,0,0,0,0,0,0,0,0,0,42.36,13.51
3,2/3/2021,14:44:40,0,0,0,0,0,0,0,0,0,0,0,0,42.38,13.44
3,2/3/2021,14:44:50,0,0,0,0,0,0,0,0,0,0,0,0,42.43,13.48
3,2/3/2021,14:45:00,0,0,0,0,0,0,0,0,0,0,0,0,42.46,13.4
3,2/3/2021,14:45:10,0,0,0,0,0,0,0,0,0,0,0,0,42.45,13.4
3,2/3/2021,14:45:20,0,0,0,0,0,0,0,0,0,0,0,0,42.49,13.36
3,2/3/2021,14:45:30,0,0,0,0,0,0,0,0,0,0,0,0,42.53,13.37
3,2/3/2021,14:45:40,0,0,0,0,0,0,0,0,0,0,0,0,42.57,13.37
3,2/3/2021,14:45:50,0,0,0,0,0,0,0,0,0,0,0,0,42.59,13.29
3,2/3/2021,14:46:00,0,0,0,0,0,0,0,0,0,0,0,0,42.6,13.29
3,2/3/2021,14:46:10,0,0,0,0,0,0,0,0,0,0,0,0,42.56,13.32
3,2/3/2021,14:46:20,0,0,0,0,0,0,0,0,0,0,0,0,42.59,13.37
3,2/3/2021,14:46:30,0,0,0,0,0,0,0,0,0,0,0,0,42.59,13.37
3,2/3/2021,14:46:40,0,0,0,0,0,0,0,0,0,0,0,0,42.64,13.32
3,2/3/2021,14:46:50,0,0,0,0,0,0,0,0,0,0,0,0,42.62,13.32
3,2/3/2021,14:47:00,0,0,0,0,0,0,0,0,0,0,0,0,42.67,13.32
3,2/3/2021,14:47:10,0,0,0,0,0,0,0,0,0,0,0,0,42.7,13.25
3,2/3/2021,14:47:20,0,0,0,0,0,0,0,0,0,0,0,0,42.67,13.29
3,2/3/2021,14:47:30,0,0,0,0,0,0,0,0,0,0,0,0,42.67,13.29
3,2/3/2021,14:47:40,0,0,0,0,0,0,0,0,0,0,0,0,42.68,13.29
3,2/3/2021,14:47:50,0,0,0,0,0,0,0,0,0,0,0,0,42.7,13.3
3,2/3/2021,14:48:00,0,0,0,0,0,0,0,0,0,0,0,0,42.73,13.22
3,2/3/2021,14:48:10,0,0,0,0,0,0,0,0,0,0,0,0,42.72,13.42
3,2/3/2021,14:48:20,0,0,0,0,0,0,0,0,0,0,0,0,42.69,13.29
3,2/3/2021,14:48:30,0,0,0,0,0,0,0,0,0,0,0,0,42.65,13.29
3,2/3/2021,14:48:40,0,0,0,0,0,0,0,0,0,0,0,0,42.68,13.29
3,2/3/2021,14:48:50,0,0,0,0,0,0,0,0,0,0,0,0,42.67,13.32
3,2/3/2021,14:49:00,0,0,0,0,0,0,0,0,0,0,0,0,42.68,13.37
3,2/3/2021,14:49:10,0,0,0,0,0,0,0,0,0,0,0,0,42.71,13.3
3,2/3/2021,14:49:20,0,0,0,0,0,0,0,0,0,0,0,0,42.68,13.32
3,2/3/2021,14:49:30,0,0,0,0,0,0,0,0,0,0,0,0,42.7,13.32
3,2/3/2021,14:49:40,0,0,0,0,0,0,0,0,0,0,0,0,42.72,13.34
3,2/3/2021,14:49:50,0,0,0,0,0,0,0,0,0,0,0,0,42.7,13.3
3,2/3/2021,14:50:00,0,0,0,0,0,0,0,0,0,0,0,0,42.67,13.29
3,2/3/2021,14:50:10,0,0,0,0,0,0,0,0,0,0,0,0,42.66,13.29
3,2/3/2021,14:50:20,0,0,0,0,0,0,0,0,0,0,0,0,42.65,13.32
3,2/3/2021,14:50:30,0,0,0,0,0,0,0,0,0,0,0,0,42.67,13.29
3,2/3/2021,14:50:40,0,0,0,0,0,0,0,0,0,0,0,0,42.64,13.29
3,2/3/2021,14:50:50,0,0,0,0,0,0,0,0,0,0,0,0,42.62,13.37
3,2/3/2021,14:51:00,0,0,0,0,0,0,0,0,0,0,0,0,42.64,13.32
3,2/3/2021,14:51:10,0,0,0,0,0,0,0,0,0,0,0,0,42.64,13.29
3,2/3/2021,14:51:20,0,0,0,0,0,0,0,0,0,0,0,0,42.64,13.32
3,2/3/2021,14:51:30,0,0,0,0,0,0,0,0,0,0,0,0,42.6,13.32
3,2/3/2021,14:51:40,0,0,0,0,0,0,0,0,0,0,0,0,42.59,13.37
3,2/3/2021,14:51:50,0,0,0,0,0,0,0,0,0,0,0,0,42.54,13.45
3,2/3/2021,14:52:00,0,0,0,0,0,0,0,0,0,0,0,0,42.58,13.37
3,2/3/2021,14:52:10,0,0,0,0,0,0,0,0,0,0,0,0,42.49,13.4
3,2/3/2021,14:52:20,0,0,0,0,0,0,0,0,0,0,0,0,42.5,13.44
3,2/3/2021,14:52:30,0,0,0,0,0,0,0,0,0,0,0,0,42.47,13.52
3,2/3/2021,14:52:40,0,0,0,0,0,0,0,0,0,0,0,0,42.5,13.52
3,2/3/2021,14:52:50,0,0,0,0,0,0,0,0,0,0,0,0,42.42,13.52
3,2/3/2021,14:53:00,0,0,0,0,0,0,0,0,0,0,0,0,42.45,13.52
3,2/3/2021,14:53:10,0,0,0,0,0,0,0,0,0,0,0,0,42.33,13.43
3,2/3/2021,14:53:20,0,0,0,0,0,0,0,0,0,0,0,0,42.38,13.52
3,2/3/2021,14:53:30,0,0,0,0,0,0,0,0,0,0,0,0,42.37,13.47
4,2/3/2021,14:43:40,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.32700485295391E-39,-4.61737884983136E+20,-1.4245885287395E-13,-14704.025390625,-1.10763847827911,0,0,0,42.73,13.58
4,2/3/2021,14:43:50,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.30555517736049E-39,-4.61737884983136E+20,-4.5002731738613E-14,-14703.541015625,-1.10763847827911,0,0,0,42.75,13.58
4,2/3/2021,14:44:00,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.28656618187042E-39,-4.61737884983136E+20,-7.74879224912754E-14,-17919.5,-1.34990537166595,0,0,0,42.62,13.61
4,2/3/2021,14:44:10,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.32796334110351E-39,-4.61737884983136E+20,-1.09973120020201E-13,-11488.1259765625,-0.865357935428619,0,0,0,42.68,13.54
4,2/3/2021,14:44:20,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.32730473082528E-39,-4.61737884983136E+20,3.72533348773677E-15,1377.47058105469,0.103750608861446,0,0,0,42.77,13.5
4,2/3/2021,14:44:30,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.27516241496775E-39,-4.61737884983136E+20,-7.74879224912754E-14,-17919.7421875,-1.34990537166595,0,0,0,42.7,13.5
4,2/3/2021,14:44:40,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.31904547767655E-39,-4.61737884983136E+20,-9.37307956944133E-14,-14703.0576171875,-1.10763847827911,0,0,0,42.73,13.42
4,2/3/2021,14:44:50,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.32820156184244E-39,-4.61737884983136E+20,-1.09973120020201E-13,-11487.8837890625,-0.865357935428619,0,0,0,42.77,13.45
4,2/3/2021,14:45:00,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.2743160306953E-39,-4.61737884983136E+20,-1.25175375978188E-14,1376.98620605469,0.103750608861446,0,0,0,42.82,13.5
4,2/3/2021,14:45:10,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.27221688559574E-39,-4.61737884983136E+20,5.24528472956379E-14,-11487.3994140625,-0.865357935428619,0,0,0,42.84,13.43
4,2/3/2021,14:45:20,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.32796614370044E-39,-4.61737884983136E+20,-1.25175375978188E-14,-5055.53955078125,-0.380810499191284,0,0,0,42.84,13.38
4,2/3/2021,14:45:30,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.27611529792349E-39,-4.61737884983136E+20,-2.87604074128249E-14,1376.74389648438,0.103750608861446,0,0,0,42.84,13.39
4,2/3/2021,14:45:40,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.32796474240197E-39,-4.61737884983136E+20,-4.5002731738613E-14,-11487.6416015625,-0.865357935428619,0,0,0,42.84,13.43
4,2/3/2021,14:45:50,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.31311518257552E-39,-4.61737884983136E+20,-1.25175375978188E-14,-5055.0546875,-0.380810499191284,0,0,0,42.84,13.22
4,2/3/2021,14:46:00,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.27424316317515E-39,-4.61737884983136E+20,1.99676565429754E-14,-14703.0576171875,-1.10763847827911,0,0,0,42.84,13.35
4,2/3/2021,14:46:10,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.32475016372481E-39,-4.61737884983136E+20,3.72533348773677E-15,-1838.91333007813,-0.138529941439629,0,0,0,42.84,13.38
4,2/3/2021,14:46:20,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.28259490202253E-39,-4.61737884983136E+20,3.72533348773677E-15,1377.71301269531,0.103750608861446,0,0,0,42.84,13.43
4,2/3/2021,14:46:30,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.29715719566379E-39,-4.61737884983136E+20,1.99676565429754E-14,-11487.6416015625,-0.865357935428619,0,0,0,42.84,13.43
4,2/3/2021,14:46:40,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.29793771890842E-39,-4.61737884983136E+20,1.99676565429754E-14,-14704.025390625,-1.10763847827911,0,0,0,42.84,13.39
4,2/3/2021,14:46:50,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.32820576573784E-39,-4.61737884983136E+20,-9.37307956944133E-14,-21136.369140625,-1.59218597412109,0,0,0,42.84,13.39
4,2/3/2021,14:47:00,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.27951905189334E-39,-4.61737884983136E+20,-4.5002731738613E-14,-5054.328125,-0.380810499191284,0,0,0,42.84,13.43
4,2/3/2021,14:47:10,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.2676150214389E-39,-4.61737884983136E+20,-6.12456049417509E-14,-21136.369140625,-1.59218597412109,0,0,0,42.84,13.35
4,2/3/2021,14:47:20,180.000061035156,23.4310607910156,179.989120483398,-0.00207901000976563,-3.29796714617617E-39,-4.49369909690842E+20,-9.37307956944133E-14,-14704.2685546875,-1.10763847827911,0,0,0,42.84,13.39
4,2/3/2021,14:47:30,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.26767107337747E-39,-4.61737884983136E+20,3.72533348773677E-15,-14704.2685546875,-1.10763847827911,0,0,0,42.84,13.43
4,2/3/2021,14:47:40,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.27134387665246E-39,-4.61737884983136E+20,-1.09973120020201E-13,-17920.712890625,-1.34990537166595,0,0,0,42.84,13.39
4,2/3/2021,14:47:50,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.26779018374694E-39,-4.61737884983136E+20,-9.37307956944133E-14,-1839.15551757813,-0.138529941439629,0,0,0,42.84,13.39
4,2/3/2021,14:48:00,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.29226105882944E-39,-4.61737884983136E+20,1.99676565429754E-14,-11487.3994140625,-0.865357935428619,0,0,0,42.84,13.35
4,2/3/2021,14:48:10,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.26802840448587E-39,-4.61737884983136E+20,3.72533348773677E-15,4592.7041015625,0.346017509698868,0,0,0,42.84,13.61
4,2/3/2021,14:48:20,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.31327773319738E-39,-4.61737884983136E+20,-1.09973120020201E-13,1376.25927734375,0.103750608861446,0,0,0,42.73,13.54
4,2/3/2021,14:48:30,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.28277426822596E-39,-4.61737884983136E+20,3.72533348773677E-15,-5055.0546875,-0.380810499191284,0,0,0,42.77,13.54
4,2/3/2021,14:48:40,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.26844459012978E-39,-4.61737884983136E+20,3.72533348773677E-15,-14703.541015625,-1.10763847827911,0,0,0,42.8,13.5
4,2/3/2021,14:48:50,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.32035429044222E-39,-4.61737884983136E+20,3.72533348773677E-15,-11487.6416015625,-0.865357935428619,0,0,0,42.82,13.5
4,2/3/2021,14:49:00,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.32464786893692E-39,-4.61737884983136E+20,3.72533348773677E-15,1377.22839355469,0.103750608861446,0,0,0,42.84,13.51
4,2/3/2021,14:49:10,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.31683703129677E-39,-4.61737884983136E+20,3.72533348773677E-15,-11487.6416015625,-0.865357935428619,0,0,0,42.82,13.54
4,2/3/2021,14:49:20,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.27130043640007E-39,-4.61737884983136E+20,-1.25175375978188E-14,-14703.298828125,-1.10763847827911,0,0,0,42.82,13.54
4,2/3/2021,14:49:30,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.31368831364743E-39,-4.61737884983136E+20,1.99676565429754E-14,1376.74389648438,0.103750608861446,0,0,0,42.84,13.51
4,2/3/2021,14:49:40,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.32475296632174E-39,-4.61737884983136E+20,-1.26215986447076E-13,-21135.642578125,-1.59218597412109,0,0,0,42.84,13.51
4,2/3/2021,14:49:50,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.28271541369046E-39,-4.61737884983136E+20,-7.74879224912754E-14,-14703.541015625,-1.10763847827911,0,0,0,42.84,13.47
4,2/3/2021,14:50:00,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.29799517214546E-39,-4.61737884983136E+20,-1.09973120020201E-13,-11488.1259765625,-0.865357935428619,0,0,0,42.82,13.5
4,2/3/2021,14:50:10,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.32802359693747E-39,-4.61737884983136E+20,3.72533348773677E-15,-21136.611328125,-1.59218597412109,0,0,0,42.84,13.47
4,2/3/2021,14:50:20,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.32843978258138E-39,-4.61737884983136E+20,1.99676565429754E-14,-11487.1572265625,-0.865357935428619,0,0,0,42.84,13.47
4,2/3/2021,14:50:30,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.26947034060566E-39,-4.61737884983136E+20,3.72533348773677E-15,-11487.3994140625,-0.865357935428619,0,0,0,42.84,13.43
4,2/3/2021,14:50:40,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.32843978258138E-39,-4.61737884983136E+20,-9.37307956944133E-14,-17919.7421875,-1.34990537166595,0,0,0,42.84,13.43
4,2/3/2021,14:50:50,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.30089585996661E-39,-4.61737884983136E+20,3.72533348773677E-15,-14703.541015625,-1.10763847827911,0,0,0,42.84,13.43
4,2/3/2021,14:51:00,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.30548931633267E-39,-4.61737884983136E+20,1.99676565429754E-14,-11486.671875,-0.865357935428619,0,0,0,42.84,13.43
4,2/3/2021,14:51:10,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.28255006047167E-39,-4.61737884983136E+20,-1.09973120020201E-13,-21135.8828125,-1.59218597412109,0,0,0,42.84,13.39
4,2/3/2021,14:51:20,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.26849783947142E-39,-4.61737884983136E+20,-9.37307956944133E-14,-14703.783203125,-1.10763847827911,0,0,0,42.84,13.47
4,2/3/2021,14:51:30,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.31666467158566E-39,-4.61737884983136E+20,1.99676565429754E-14,-14703.0576171875,-1.10763847827911,0,0,0,42.84,13.47
4,2/3/2021,14:51:40,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.27326926074245E-39,-4.61737884983136E+20,3.72533348773677E-15,1377.22839355469,0.103750608861446,0,0,0,42.82,13.45
4,2/3/2021,14:51:50,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.31333658773289E-39,-4.61737884983136E+20,-2.87604074128249E-14,-11487.6416015625,-0.865357935428619,0,0,0,42.84,13.51
4,2/3/2021,14:52:00,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.31464820309549E-39,-4.61737884983136E+20,-9.37307956944133E-14,-5055.53955078125,-0.380810499191284,0,0,0,42.82,13.42
4,2/3/2021,14:52:10,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.26778738115001E-39,-4.61737884983136E+20,-1.09973120020201E-13,-17919.7421875,-1.34990537166595,0,0,0,42.71,13.54
4,2/3/2021,14:52:20,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.27134387665246E-39,-4.61737884983136E+20,-1.26215986447076E-13,-5056.02392578125,-0.380810499191284,0,0,0,42.82,13.5
4,2/3/2021,14:52:30,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.30169039619588E-39,-4.61737884983136E+20,1.99676565429754E-14,-11486.671875,-0.865357935428619,0,0,0,42.82,13.51
4,2/3/2021,14:52:40,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.32175418760809E-39,-4.61737884983136E+20,-1.25175375978188E-14,4592.2197265625,0.346017509698868,0,0,0,42.82,13.58
4,2/3/2021,14:52:50,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.27043443394912E-39,-4.61737884983136E+20,1.99676565429754E-14,1376.74389648438,0.103750608861446,0,0,0,42.72,13.61
4,2/3/2021,14:53:00,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.28182278656869E-39,-4.61737884983136E+20,3.72533348773677E-15,-1839.88244628906,-0.138529941439629,0,0,0,42.77,13.58
4,2/3/2021,14:53:10,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.32088678385867E-39,-4.61737884983136E+20,3.62105263579816E-14,-11487.6416015625,-0.865357935428619,0,0,0,42.71,13.54
4,2/3/2021,14:53:20,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.3210661500621E-39,-4.61737884983136E+20,-9.37307956944133E-14,-11487.3994140625,-0.865357935428619,0,0,0,42.69,13.5
4,2/3/2021,14:53:30,180.000061035156,23.4310607910156,179.989120483398,-0.00213623046875,-3.26848943168063E-39,-4.61737884983136E+20,3.72533348773677E-15,-5055.29736328125,-0.380810499191284,0,0,0,42.71,13.5
5,2/3/2021,14:43:40,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.122424244880676,-0.0521212108433247,0.0730303004384041,53.66,11.87
5,2/3/2021,14:43:50,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.123333334922791,-0.0518181808292866,0.074242427945137,53.61,0.0
5,2/3/2021,14:44:00,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.1218181848526,-0.0515151508152485,0.0709090903401375,54.52,0.0
5,2/3/2021,14:44:10,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.119696967303753,-0.0551515147089958,0.0712121203541756,54.3,11.98
5,2/3/2021,14:44:20,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.119999997317791,-0.0506060607731342,0.0696969702839851,54.07,11.94
5,2/3/2021,14:44:30,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.118181817233562,-0.0548484846949577,0.0696969702839851,53.84,11.84
5,2/3/2021,14:44:40,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.119393937289715,-0.0518181808292866,0.0687878802418709,53.61,0.0
5,2/3/2021,14:44:50,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.1218181848526,-0.0533333346247673,0.0706060603260994,53.61,11.86
5,2/3/2021,14:45:00,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.123030304908752,-0.0515151508152485,0.0684848502278328,53.61,11.86
5,2/3/2021,14:45:10,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.120606064796448,-0.0515151508152485,0.0681818202137947,43.23,11.79
5,2/3/2021,14:45:20,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.119090907275677,-0.0545454546809196,0.0696969702839851,43.2,11.7
5,2/3/2021,14:45:30,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.118787877261639,-0.0536363646388054,0.0706060603260994,43.23,11.79
5,2/3/2021,14:45:40,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.12030303478241,-0.0527272745966911,0.0700000002980232,43.2,11.7
5,2/3/2021,14:45:50,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.119696967303753,-0.0527272745966911,0.072727270424366,43.18,11.66
5,2/3/2021,14:46:00,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.119090907275677,-0.0518181808292866,0.0715151503682137,43.19,11.78
5,2/3/2021,14:46:10,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.118787877261639,-0.052424244582653,0.0721212103962898,53.39,0.0
5,2/3/2021,14:46:20,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.120606064796448,-0.0545454546809196,0.072727270424366,53.61,11.86
5,2/3/2021,14:46:30,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.121515154838562,-0.0536363646388054,0.0703030303120613,53.84,11.84
5,2/3/2021,14:46:40,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.118181817233562,-0.052424244582653,0.0696969702839851,53.84,11.84
5,2/3/2021,14:46:50,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.118787877261639,-0.0545454546809196,0.0696969702839851,53.84,0.0
5,2/3/2021,14:47:00,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.1218181848526,-0.0503030307590961,0.0718181803822517,53.84,0.0
5,2/3/2021,14:47:10,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.119393937289715,-0.0515151508152485,0.0675757601857185,53.84,11.84
