,DOM,date,time,yaw,pitch,roll,aX,aY,aZ,gX,gY,gZ,hX,hY,hZ,Temp,Humid
74,5,2/3/2021,14:36:00,,0.0,0.0,,,,,,,0.121212124824524,-0.0539393946528435,0.0696969702839851,54.07,11.94
75,5,2/3/2021,14:36:10,,0.0,0.0,,,,,,,0.11878787726163902,-0.0527272745966911,0.0724242404103279,54.07,0.0
76,5,2/3/2021,14:36:20,,0.0,0.0,,,,,,,0.118181817233562,-0.0518181808292866,0.0687878802418709,54.07,0.0
77,5,2/3/2021,14:36:30,,0.0,0.0,,,,,,,0.11969696730375301,-0.0521212108433247,0.0678787901997566,54.3,0.0
78,5,2/3/2021,14:36:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.07,0.0
79,5,2/3/2021,14:36:50,,0.0,0.0,,,,,,,0.118181817233562,-0.0512121208012104,0.0693939402699471,54.07,11.94
80,5,2/3/2021,14:37:00,,0.0,0.0,,,,,,,0.122121214866638,-0.0512121208012104,0.0684848502278328,54.07,11.94
81,5,2/3/2021,14:37:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.84,11.84
82,5,2/3/2021,14:37:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.84,11.84
83,5,2/3/2021,14:37:30,,0.0,0.0,,,,,,,0.12030303478241,-0.0533333346247673,0.072727270424366,53.88,11.85
84,5,2/3/2021,14:37:40,,0.0,0.0,,,,,,,0.11909090727567699,-0.0560606047511101,0.0709090903401375,53.84,0.0
85,5,2/3/2021,14:37:50,,0.0,0.0,,,,,,,0.119999997317791,-0.0530303046107292,0.0733333304524422,53.39,0.0
86,5,2/3/2021,14:38:00,,0.0,0.0,,,,,,,0.116666667163372,-0.0533333346247673,0.0718181803822517,43.25,11.74
87,5,2/3/2021,14:38:10,,0.0,0.0,,,,,,,0.119393937289715,-0.0481818169355392,0.0718181803822517,53.39,11.82
88,5,2/3/2021,14:38:20,,0.0,0.0,,,,,,,0.118181817233562,-0.052424244582653,0.0693939402699471,43.27,11.79
89,5,2/3/2021,14:38:30,,0.0,0.0,,,,,,,0.11878787726163902,-0.0506060607731342,0.0715151503682137,43.29,11.79
90,5,2/3/2021,14:38:40,,0.0,0.0,,,,,,,0.11909090727567699,-0.0539393946528435,0.0700000002980232,43.31,11.74
91,5,2/3/2021,14:38:50,,0.0,0.0,,,,,,,0.11909090727567699,-0.0530303046107292,0.0700000002980232,43.31,11.71
92,5,2/3/2021,14:39:00,,0.0,0.0,,,,,,,0.11787878721952401,-0.0533333346247673,0.0703030303120613,43.34,11.74
93,5,2/3/2021,14:39:10,,0.0,0.0,,,,,,,0.12090909481048599,-0.0515151508152485,0.0696969702839851,43.33,11.79
94,5,2/3/2021,14:39:20,,0.0,0.0,,,,,,,0.11787878721952401,-0.0521212108433247,0.0715151503682137,43.31,11.71
95,5,2/3/2021,14:39:30,,0.0,0.0,,,,,,,0.118484847247601,-0.0518181808292866,0.0681818202137947,43.32,11.79
96,5,2/3/2021,14:39:40,,0.0,0.0,,,,,,,0.11787878721952401,-0.0521212108433247,0.0684848502278328,43.27,11.74
97,5,2/3/2021,14:39:50,,0.0,0.0,,,,,,,0.11696969717741,-0.052424244582653,0.0718181803822517,53.66,11.87
98,5,2/3/2021,14:40:00,,0.0,0.0,,,,,,,0.119393937289715,-0.0530303046107292,0.072727270424366,53.66,11.87
99,5,2/3/2021,14:40:10,,0.0,0.0,,,,,,,0.117272727191448,-0.0545454546809196,0.069090910255909,54.34,11.99
100,5,2/3/2021,14:40:20,,0.0,0.0,,,,,,,0.12060606479644802,-0.049696970731019995,0.0693939402699471,53.66,0.0
101,5,2/3/2021,14:40:30,,0.0,0.0,,,,,,,0.11878787726163902,-0.0503030307590961,0.0703030303120613,53.43,0.0
102,5,2/3/2021,14:40:40,,0.0,0.0,,,,,,,0.12060606479644802,-0.0566666685044765,0.0693939402699471,43.3,11.79
103,5,2/3/2021,14:40:50,,0.0,0.0,,,,,,,0.12060606479644802,-0.0554545447230339,0.0687878802418709,53.43,0.0
104,5,2/3/2021,14:41:00,,0.0,0.0,,,,,,,0.12060606479644802,-0.0475757569074631,0.0703030303120613,53.43,11.83
105,5,2/3/2021,14:41:10,,0.0,0.0,,,,,,,0.12242424488067599,-0.0530303046107292,0.0693939402699471,53.43,11.83
106,5,2/3/2021,14:41:20,,0.0,0.0,,,,,,,0.11909090727567699,-0.052424244582653,0.0706060603260994,53.66,0.0
107,5,2/3/2021,14:41:30,,0.0,0.0,,,,,,,0.119999997317791,-0.0530303046107292,0.0706060603260994,53.66,11.87
108,5,2/3/2021,14:41:40,,0.0,0.0,,,,,,,0.11909090727567699,-0.0521212108433247,0.0672727301716805,53.66,11.87
109,5,2/3/2021,14:41:50,,0.0,0.0,,,,,,,0.121515154838562,-0.0536363646388054,0.0687878802418709,54.12,0.0
110,5,2/3/2021,14:42:00,,0.0,0.0,,,,,,,0.121212124824524,-0.0515151508152485,0.0678787901997566,54.07,11.94
111,5,2/3/2021,14:42:10,,0.0,0.0,,,,,,,0.12060606479644802,-0.052424244582653,0.0651515126228333,43.34,11.79
112,5,2/3/2021,14:42:20,,0.0,0.0,,,,,,,0.11696969717741,-0.0533333346247673,0.069090910255909,53.43,11.83
113,5,2/3/2021,14:42:30,,0.0,0.0,,,,,,,0.117575757205486,-0.0512121208012104,0.0696969702839851,43.31,11.74
114,5,2/3/2021,14:42:40,,0.0,0.0,,,,,,,0.119999997317791,-0.0536363646388054,0.0709090903401375,53.43,0.0
115,5,2/3/2021,14:42:50,,0.0,0.0,,,,,,,0.11909090727567699,-0.0509090907871723,0.069090910255909,53.88,11.85
116,5,2/3/2021,14:43:00,,0.0,0.0,,,,,,,0.1218181848526,-0.0521212108433247,0.0718181803822517,54.07,0.0
117,5,2/3/2021,14:43:10,,0.0,0.0,,,,,,,0.11909090727567699,-0.0515151508152485,0.0703030303120613,53.88,0.0
118,5,2/3/2021,14:43:20,,0.0,0.0,,,,,,,0.12090909481048599,-0.0527272745966911,0.0730303004384041,53.88,11.85
119,5,2/3/2021,14:43:30,,0.0,0.0,,,,,,,0.12090909481048599,-0.0515151508152485,0.0730303004384041,54.07,0.0
360,5,2/3/2021,14:43:40,,0.0,0.0,,,,,,,0.12242424488067599,-0.0521212108433247,0.0730303004384041,53.66,11.87
361,5,2/3/2021,14:43:50,,0.0,0.0,,,,,,,0.123333334922791,-0.0518181808292866,0.07424242794513701,53.61,0.0
362,5,2/3/2021,14:44:00,,0.0,0.0,,,,,,,0.1218181848526,-0.0515151508152485,0.0709090903401375,54.52,0.0
363,5,2/3/2021,14:44:10,,0.0,0.0,,,,,,,0.11969696730375301,-0.0551515147089958,0.0712121203541756,54.3,11.98
364,5,2/3/2021,14:44:20,,0.0,0.0,,,,,,,0.119999997317791,-0.0506060607731342,0.0696969702839851,54.07,11.94
365,5,2/3/2021,14:44:30,,0.0,0.0,,,,,,,0.118181817233562,-0.0548484846949577,0.0696969702839851,53.84,11.84
366,5,2/3/2021,14:44:40,,0.0,0.0,,,,,,,0.119393937289715,-0.0518181808292866,0.0687878802418709,53.61,0.0
367,5,2/3/2021,14:44:50,,0.0,0.0,,,,,,,0.1218181848526,-0.0533333346247673,0.0706060603260994,53.61,11.86
368,5,2/3/2021,14:45:00,,0.0,0.0,,,,,,,0.123030304908752,-0.0515151508152485,0.0684848502278328,53.61,11.86
369,5,2/3/2021,14:45:10,,0.0,0.0,,,,,,,0.12060606479644802,-0.0515151508152485,0.0681818202137947,43.23,11.79
370,5,2/3/2021,14:45:20,,0.0,0.0,,,,,,,0.11909090727567699,-0.0545454546809196,0.0696969702839851,43.2,11.7
371,5,2/3/2021,14:45:30,,0.0,0.0,,,,,,,0.11878787726163902,-0.0536363646388054,0.0706060603260994,43.23,11.79
372,5,2/3/2021,14:45:40,,0.0,0.0,,,,,,,0.12030303478241,-0.0527272745966911,0.0700000002980232,43.2,11.7
373,5,2/3/2021,14:45:50,,0.0,0.0,,,,,,,0.11969696730375301,-0.0527272745966911,0.072727270424366,43.18,11.66
374,5,2/3/2021,14:46:00,,0.0,0.0,,,,,,,0.11909090727567699,-0.0518181808292866,0.0715151503682137,43.19,11.78
375,5,2/3/2021,14:46:10,,0.0,0.0,,,,,,,0.11878787726163902,-0.052424244582653,0.0721212103962898,53.39,0.0
376,5,2/3/2021,14:46:20,,0.0,0.0,,,,,,,0.12060606479644802,-0.0545454546809196,0.072727270424366,53.61,11.86
377,5,2/3/2021,14:46:30,,0.0,0.0,,,,,,,0.121515154838562,-0.0536363646388054,0.0703030303120613,53.84,11.84
378,5,2/3/2021,14:46:40,,0.0,0.0,,,,,,,0.118181817233562,-0.052424244582653,0.0696969702839851,53.84,11.84
379,5,2/3/2021,14:46:50,,0.0,0.0,,,,,,,0.11878787726163902,-0.0545454546809196,0.0696969702839851,53.84,0.0
380,5,2/3/2021,14:47:00,,0.0,0.0,,,,,,,0.1218181848526,-0.0503030307590961,0.0718181803822517,53.84,0.0
381,5,2/3/2021,14:47:10,,0.0,0.0,,,,,,,0.119393937289715,-0.0515151508152485,0.0675757601857185,53.84,11.84
382,5,2/3/2021,14:47:20,,0.0,0.0,,,,,,,0.11969696730375301,-0.052424244582653,0.0687878802418709,54.07,0.0
383,5,2/3/2021,14:47:30,,0.0,0.0,,,,,,,0.121212124824524,-0.0530303046107292,0.069090910255909,53.61,0.0
384,5,2/3/2021,14:47:40,,0.0,0.0,,,,,,,0.12242424488067599,-0.0533333346247673,0.069090910255909,54.07,11.94
385,5,2/3/2021,14:47:50,,0.0,0.0,,,,,,,0.12090909481048599,-0.0515151508152485,0.0678787901997566,54.07,0.0
386,5,2/3/2021,14:48:00,,0.0,0.0,,,,,,,0.121212124824524,-0.0518181808292866,0.0672727301716805,54.3,0.0
387,5,2/3/2021,14:48:10,,0.0,0.0,,,,,,,0.11878787726163902,-0.0506060607731342,0.0706060603260994,43.07,12.1
388,5,2/3/2021,14:48:20,,0.0,0.0,,,,,,,0.119999997317791,-0.0518181808292866,0.0693939402699471,54.7,0.0
389,5,2/3/2021,14:48:30,,0.0,0.0,,,,,,,0.12090909481048599,-0.0551515147089958,0.0693939402699471,54.7,12.0
390,5,2/3/2021,14:48:40,,0.0,0.0,,,,,,,0.11969696730375301,-0.049696970731019995,0.0703030303120613,54.7,12.0
391,5,2/3/2021,14:48:50,,0.0,0.0,,,,,,,0.12090909481048599,-0.0530303046107292,0.0675757601857185,54.52,11.97
392,5,2/3/2021,14:49:00,,0.0,0.0,,,,,,,0.119393937289715,-0.0527272745966911,0.069090910255909,54.52,0.0
393,5,2/3/2021,14:49:10,,0.0,0.0,,,,,,,0.1218181848526,-0.0536363646388054,0.0675757601857185,54.52,11.97
394,5,2/3/2021,14:49:20,,0.0,0.0,,,,,,,0.12242424488067599,-0.0539393946528435,0.0706060603260994,54.52,0.0
395,5,2/3/2021,14:49:30,,0.0,0.0,,,,,,,0.121515154838562,-0.0500000007450581,0.0687878802418709,54.52,0.0
396,5,2/3/2021,14:49:40,,0.0,0.0,,,,,,,0.119393937289715,-0.0539393946528435,0.0693939402699471,54.52,0.0
397,5,2/3/2021,14:49:50,,0.0,0.0,,,,,,,0.12060606479644802,-0.0509090907871723,0.0696969702839851,54.3,11.98
398,5,2/3/2021,14:50:00,,0.0,0.0,,,,,,,0.12060606479644802,-0.0536363646388054,0.0721212103962898,54.47,0.0
399,5,2/3/2021,14:50:10,,0.0,0.0,,,,,,,0.12090909481048599,-0.0533333346247673,0.0672727301716805,54.3,0.0
400,5,2/3/2021,14:50:20,,0.0,0.0,,,,,,,0.11909090727567699,-0.0530303046107292,0.0730303004384041,54.3,11.98
401,5,2/3/2021,14:50:30,,0.0,0.0,,,,,,,0.119393937289715,-0.0530303046107292,0.0706060603260994,54.3,0.0
402,5,2/3/2021,14:50:40,,0.0,0.0,,,,,,,0.119999997317791,-0.0548484846949577,0.0693939402699471,53.84,0.0
403,5,2/3/2021,14:50:50,,0.0,0.0,,,,,,,0.12090909481048599,-0.0527272745966911,0.0715151503682137,53.39,11.82
404,5,2/3/2021,14:51:00,,0.0,0.0,,,,,,,0.119393937289715,-0.0506060607731342,0.0693939402699471,53.39,11.82
405,5,2/3/2021,14:51:10,,0.0,0.0,,,,,,,0.119393937289715,-0.052424244582653,0.0700000002980232,43.13,11.78
406,5,2/3/2021,14:51:20,,0.0,0.0,,,,,,,0.119393937289715,-0.0536363646388054,0.0718181803822517,53.61,11.86
407,5,2/3/2021,14:51:30,,0.0,0.0,,,,,,,0.119999997317791,-0.0545454546809196,0.069090910255909,53.61,0.0
408,5,2/3/2021,14:51:40,,0.0,0.0,,,,,,,0.124242424964905,-0.0533333346247673,0.0718181803822517,54.07,11.94
409,5,2/3/2021,14:51:50,,0.0,0.0,,,,,,,0.118181817233562,-0.0518181808292866,0.069090910255909,54.07,0.0
410,5,2/3/2021,14:52:00,,0.0,0.0,,,,,,,0.121515154838562,-0.0530303046107292,0.0706060603260994,53.84,0.0
411,5,2/3/2021,14:52:10,,0.0,0.0,,,,,,,0.119999997317791,-0.0512121208012104,0.0715151503682137,43.1,12.07
412,5,2/3/2021,14:52:20,,0.0,0.0,,,,,,,0.1218181848526,-0.0521212108433247,0.069090910255909,54.52,0.0
413,5,2/3/2021,14:52:30,,0.0,0.0,,,,,,,0.121515154838562,-0.0512121208012104,0.0712121203541756,54.3,11.98
414,5,2/3/2021,14:52:40,,0.0,0.0,,,,,,,0.1218181848526,-0.0527272745966911,0.0715151503682137,54.07,11.94
415,5,2/3/2021,14:52:50,,0.0,0.0,,,,,,,0.118484847247601,-0.0509090907871723,0.0712121203541756,54.3,11.98
416,5,2/3/2021,14:53:00,,0.0,0.0,,,,,,,0.11969696730375301,-0.0530303046107292,0.0751515179872513,54.07,0.0
417,5,2/3/2021,14:53:10,,0.0,0.0,,,,,,,0.118181817233562,-0.0527272745966911,0.0730303004384041,53.84,11.84
418,5,2/3/2021,14:53:20,,0.0,0.0,,,,,,,0.12030303478241,-0.0509090907871723,0.0724242404103279,54.07,0.0
419,5,2/3/2021,14:53:30,,0.0,0.0,,,,,,,0.1218181848526,-0.0536363646388054,0.0721212103962898,54.07,11.94
720,7,2/3/2021,14:33:40,187.754043579102,-0.276618421077728,0.35804194211959794,-0.0030517578125,-0.00617173127830029,-0.9899444580078129,0.0,0.40535819530487105,0.10571770370006599,-0.14757576584815998,-0.0172727275639772,0.0527272745966911,54.0,11.98
721,7,2/3/2021,14:33:50,189.701614379883,-0.0542089156806469,0.108225770294666,-0.00305175501853228,-0.00610351003706455,-0.9898042678833009,0.0,-0.36766919493675204,-0.801741540431976,-0.148787885904312,-0.0154545456171036,0.0530303046107292,54.0,11.87
722,7,2/3/2021,14:34:00,188.440231323242,-0.133700177073479,0.364465683698654,-0.0030517578125,-0.006103515625,-0.9891608953475949,0.0,0.734969615936279,0.316743314266205,-0.15030303597450304,-0.0157575756311417,0.055757574737072,54.05,11.87
723,7,2/3/2021,14:34:10,188.89085388183602,-0.15544256567954998,0.361460834741592,-0.0030517578125,-0.006103515625,-0.989130139350891,0.0,-0.0813885629177094,-0.44903045892715504,-0.148787885904312,-0.0187878794968128,0.0527272745966911,54.0,11.87
724,7,2/3/2021,14:34:20,190.670745849609,-0.17930220067501101,0.35331144928932207,-0.0030517578125,-0.006103515625,-0.9891808032989499,0.0,0.1776123046875,-0.9023365974426271,-0.15030303597450304,-0.0160606056451797,0.0542424246668816,54.0,0.0
725,7,2/3/2021,14:34:30,190.251312255859,-0.0594674162566662,0.10819837450981099,-0.00305175501853228,-0.00610351003706455,-0.989529311656952,0.0,0.837955236434937,-1.1867867708206201,-0.150909096002579,-0.0172727275639772,0.0521212108433247,54.0,0.0
726,7,2/3/2021,14:34:40,189.156494140625,-0.16922630369663197,0.359512865543365,-0.0030517578125,-0.006103515625,-0.9893840551376339,0.0,-0.280830144882202,-0.44094350934028603,-0.15030303597450304,-0.0172727275639772,0.0539393946528435,53.83,0.0
727,7,2/3/2021,14:34:50,190.003112792969,-0.0611803121864796,0.10815559327602399,-0.00305175501853228,-0.00610351003706455,-0.989990234375,0.0,-0.178268000483513,-0.0804869756102562,-0.150909096002579,-0.0157575756311417,0.0518181808292866,53.77,0.0
728,7,2/3/2021,14:35:00,189.133163452148,-0.044363759458065005,0.10817755758762401,-0.00305175501853228,-0.00610351003706455,-0.989818453788757,0.0,-0.258768647909164,-0.584186255931854,-0.149696975946426,-0.0178787875920534,0.0506060607731342,53.83,11.84
729,7,2/3/2021,14:35:10,189.623123168945,-0.18398529291152999,0.352264434099197,-0.0030517578125,-0.006103515625,-0.989925742149353,0.0,-0.9757338166236881,-0.42313036322593706,-0.15030303597450304,-0.0151515156030655,0.0530303046107292,53.83,0.0
730,7,2/3/2021,14:35:20,189.4775390625,-0.141255348920822,0.35473462939262396,-0.0030517578125,-0.00610111746937037,-0.989515483379364,0.0,0.515966355800629,-0.0502019077539444,-0.149696975946426,-0.0184848494827747,0.0560606047511101,54.05,0.0
731,7,2/3/2021,14:35:30,253.91212463378898,-0.15263269841670998,0.3678316473960879,-0.0030517578125,-0.006103515625,-0.9899904727935791,0.0,-0.51151305437088,-0.338026165962219,0.0,0.0,0.0,53.6,0.0
732,7,2/3/2021,14:35:40,253.402618408203,-0.18113376200199102,0.352701932191849,-0.0030517578125,-0.006103515625,-0.9892603158950809,0.0,0.607258677482605,0.0349022783339024,0.0,0.0,0.0,53.83,0.0
733,7,2/3/2021,14:35:50,254.37843322753898,-0.0575530827045441,0.352577388286591,-0.0030517578125,-0.006103515625,-0.9895038604736329,0.0,-0.138598248362541,0.0349022783339024,0.0,0.0,0.0,53.66,11.86
734,7,2/3/2021,14:36:00,254.985641479492,-0.137238368391991,0.351207375526428,-0.0030517578125,-0.006103515625,-0.9892606735229491,0.0,-0.51151305437088,0.0349022783339024,0.0,0.0,0.0,53.66,11.86
735,7,2/3/2021,14:36:10,254.97932434082,-0.0663743019104004,0.33954790234565696,-0.0030517578125,-0.00596994534134865,-0.989947319030762,0.0,-0.884441494941711,-0.7109546065330509,0.0,0.0,0.0,53.66,11.86
736,7,2/3/2021,14:36:20,254.959854125977,-0.225528866052628,0.32132020592689503,-0.0030517578125,-0.0060979425907135,-0.98953515291214,0.0,-0.51151305437088,-0.7109546065330509,0.0,0.0,0.0,54.05,11.84
737,7,2/3/2021,14:36:30,255.11491394043,-0.10762491077184698,0.317908942699432,-0.0030517578125,-0.0051833493635058394,-0.9897558689117428,0.0,0.23433020710945104,-0.7109546065330509,0.0,0.0,0.0,53.6,0.0
738,7,2/3/2021,14:36:40,255.208908081055,-0.178922683000565,0.31066632270813,-0.0030517578125,-0.00502633862197399,-0.990047454833984,0.0,-0.138598248362541,-0.338026165962219,0.0,0.0,0.0,53.6,11.86
739,7,2/3/2021,14:36:50,254.85890197753898,-0.06737216562032701,0.303530246019363,-0.0030517578125,-0.00564344227313995,-0.9898927807807919,0.0,-0.51151305437088,-0.7109546065330509,0.0,0.0,0.0,53.6,11.84
740,7,2/3/2021,14:37:00,254.91960144043,-0.17552560567855802,0.311835289001465,-0.0030517578125,-0.00488819507881999,-0.98995441198349,0.0,-0.138598248362541,0.40783074498176597,0.0,0.0,0.0,53.83,0.0
741,7,2/3/2021,14:37:10,255.061447143555,-0.213060230016708,0.31316614151001004,-0.0030517578125,-0.004962664097547529,-0.9899901747703549,0.0,1.72604405879974,0.0349022783339024,0.0,0.0,0.0,53.43,11.83
742,7,2/3/2021,14:37:20,255.34715270996102,-0.1120635420084,0.292882770299911,-0.0030517578125,-0.005507469177246089,-0.9899920225143429,0.0,0.607258677482605,0.40783074498176597,0.0,0.0,0.0,53.6,11.86
743,7,2/3/2021,14:37:30,255.601974487305,-0.154357105493546,0.286018460988998,-0.0030517298728227602,-0.00488460063934326,-0.9900188446044921,0.0,0.23433020710945104,0.7807592153549191,0.0,0.0,0.0,53.6,0.0
744,7,2/3/2021,14:37:40,255.643310546875,-0.15088951587677,0.298229068517685,-0.0030517298728227602,-0.00543212890625,-0.990048170089722,0.0,0.23433020710945104,-0.338026165962219,0.0,0.0,0.0,54.05,11.94
745,7,2/3/2021,14:37:50,255.622024536133,-0.104013010859489,0.315155565738678,-0.0030517578125,-0.00518782902508974,-0.989729881286621,0.0,-0.138598248362541,0.40783074498176597,0.0,0.0,0.0,54.05,0.0
746,7,2/3/2021,14:38:00,255.75207519531298,-0.158202648162842,0.33482688665390004,-0.0030517578125,-0.00606536865234375,-0.990646243095398,0.0,-0.51151305437088,-0.7109546065330509,0.0,0.0,0.0,53.83,11.94
747,7,2/3/2021,14:38:10,255.781433105469,-0.12004563212394699,0.34617257118225103,-0.0030517578125,-0.006103515625,-0.990713357925415,0.0,0.980187118053436,0.40783074498176597,0.0,0.0,0.0,53.83,11.94
748,7,2/3/2021,14:38:20,255.797500610352,-0.129827424883842,0.35124355554580705,-0.0030517578125,-0.006103515625,-0.989990890026093,0.0,0.607258677482605,0.0349022783339024,0.0,0.0,0.0,54.29,11.98
749,7,2/3/2021,14:38:30,255.832275390625,-0.12606012821197501,0.352956831455231,-0.0030517578125,-0.006103515625,-0.990012407302856,0.0,-0.138598248362541,-1.08388304710388,0.0,0.0,0.0,54.23,11.97
750,7,2/3/2021,14:38:40,255.727722167969,-0.17623989284038502,0.35369706153869607,-0.0030517578125,-0.006103515625,-0.989998459815979,0.0,-0.138598248362541,0.0349022783339024,0.0,0.0,0.0,43.64,12.1
751,7,2/3/2021,14:38:50,255.54978942871102,-0.21979704499244698,0.35408601164817793,-0.0030517578125,-0.006103515625,-0.9901624917984009,0.0,0.980187118053436,-1.08388304710388,0.0,0.0,0.0,43.66,12.13
752,7,2/3/2021,14:39:00,255.32160949707,-0.173694625496864,0.354235410690308,-0.00304460525512695,-0.006103515625,-0.990050852298737,0.0,-0.138598248362541,0.0349022783339024,0.0,0.0,0.0,43.58,12.29
753,7,2/3/2021,14:39:10,255.086013793945,-0.18886236846447,0.354488879442215,-0.0030517578125,-0.00610709190368652,-0.989435970783234,0.0,0.980187118053436,-0.7109546065330509,0.0,0.0,0.0,43.59,12.16
754,7,2/3/2021,14:39:20,254.974578857422,-0.106400929391384,0.356359332799911,-0.0030517578125,-0.00610355846583843,-0.989949107170105,0.0,-0.138598248362541,0.40783074498176597,0.0,0.0,0.0,43.5,12.16
755,7,2/3/2021,14:39:30,254.908233642578,-0.0571119524538517,0.35756096243858293,-0.0030517578125,-0.00610709190368652,-0.989258646965027,0.0,0.23433020710945104,-0.7109546065330509,0.0,0.0,0.0,43.66,12.17
756,7,2/3/2021,14:39:40,254.752532958984,-0.12290535867214199,0.35852456092834495,-0.0030517578125,-0.00611446797847748,-0.9901019930839542,0.0,-0.138598248362541,-1.08388304710388,0.0,0.0,0.0,43.75,12.17
757,7,2/3/2021,14:39:50,254.539978027344,-0.217030242085457,0.359107106924057,-0.0030517578125,-0.00611424446105957,-0.989647090435028,0.0,-0.138598248362541,-1.08388304710388,0.0,0.0,0.0,43.78,12.14
758,7,2/3/2021,14:40:00,254.394119262695,-0.245743706822395,0.35920321941375705,-0.0030517578125,-0.006160736083984379,-0.9896727800369259,0.0,-0.51151305437088,0.40783074498176597,0.0,0.0,0.0,43.85,12.1
759,7,2/3/2021,14:40:10,254.313446044922,-0.26042115688324,0.3598970770835879,-0.0030517578125,-0.00627897772938013,-0.989991903305054,0.0,0.23433020710945104,-1.08388304710388,0.0,0.0,0.0,43.88,12.11
760,7,2/3/2021,14:40:20,254.197219848633,-0.19334715604782102,0.366274029016495,-0.0030517578125,-0.00610420014709234,-0.9893594980239871,0.0,-0.138598248362541,0.40783074498176597,0.0,0.0,0.0,43.89,12.07
761,7,2/3/2021,14:40:30,254.05924987793,-0.18848423659801503,0.367548614740372,-0.0030517578125,-0.006286590360105039,-0.989758491516113,0.0,0.23433020710945104,0.0349022783339024,0.0,0.0,0.0,43.65,12.22
762,7,2/3/2021,14:40:40,253.979110717773,-0.163306057453156,0.37277492880821206,-0.0030517578125,-0.00617215223610401,-0.9892730116844181,0.0,0.23433020710945104,-0.7109546065330509,0.0,0.0,0.0,0.0,1.4
763,7,2/3/2021,14:40:50,253.868377685547,-0.174775466322899,0.37509915232658403,-0.0030517578125,-0.0061042308807373,-0.9893597364425659,0.0,0.980187118053436,-0.7109546065330509,0.0,0.0,0.0,43.79,12.14
764,7,2/3/2021,14:41:00,253.790084838867,-0.182040482759476,0.372855633497238,-0.0030517578125,-0.00628659315407276,-0.9900204539299008,0.0,-0.51151305437088,-0.7109546065330509,0.0,0.0,0.0,43.86,12.14
765,7,2/3/2021,14:41:10,253.712951660156,-0.210583329200745,0.375058859586716,-0.0030517578125,-0.00617218017578125,-0.989275693893433,0.0,0.607258677482605,0.0349022783339024,0.0,0.0,0.0,43.87,12.1
766,7,2/3/2021,14:41:20,253.576019287109,-0.218037843704224,0.37260839343071,-0.0030517578125,-0.006160976365208629,-0.98936128616333,0.0,0.607258677482605,-0.7109546065330509,0.0,0.0,0.0,0.0,2.36
767,7,2/3/2021,14:41:30,253.372161865234,-0.24163307249546104,0.36771798133850103,-0.0030517578125,-0.006286590360105039,-0.9895465970039371,0.0,0.980187118053436,-0.7109546065330509,0.0,0.0,0.0,43.68,12.22
768,7,2/3/2021,14:41:40,253.19938659668,-0.22441357374191298,0.371247708797455,-0.0030517578125,-0.00617218017578125,-0.989301681518555,0.0,0.607258677482605,0.0349022783339024,0.0,0.0,0.0,43.57,12.29
769,7,2/3/2021,14:41:50,253.04051208496102,-0.249301642179489,0.375478684902191,-0.0030517578125,-0.00628595426678658,-0.9892730712890629,0.0,0.607258677482605,-1.08388304710388,0.0,0.0,0.0,43.88,12.1
770,7,2/3/2021,14:42:00,252.971572875977,-0.24964320659637498,0.376703411340714,-0.0030517578125,-0.00628662109375,-0.9892606735229491,0.0,-0.138598248362541,0.0349022783339024,0.0,0.0,0.0,54.29,11.99
771,7,2/3/2021,14:42:10,252.78077697753898,-0.230379641056061,0.3776583075523379,-0.0030517578125,-0.00617215223610401,-0.9899471402168271,0.0,0.23433020710945104,-1.4567978382110602,0.0,0.0,0.0,44.01,11.99
772,7,2/3/2021,14:42:20,252.641296386719,-0.272658139467239,0.377299159765244,-0.0030517578125,-0.00617218343541026,-0.9891434311866759,0.0,-0.138598248362541,-1.08388304710388,0.0,0.0,0.0,43.84,12.14
773,7,2/3/2021,14:42:30,252.512283325195,-0.23181533813476604,0.379101276397705,-0.0030517578125,-0.00617218390107155,-0.98930162191391,0.0,0.980187118053436,0.0349022783339024,0.0,0.0,0.0,54.34,11.99
774,7,2/3/2021,14:42:40,252.508514404297,-0.224405944347382,0.379402190446854,-0.0030517578125,-0.00627589598298073,-0.9892631769180301,0.0,-0.138598248362541,0.40783074498176597,0.0,0.0,0.0,54.34,0.0
775,7,2/3/2021,14:42:50,252.57102966308602,-0.189330831170082,0.37964323163032504,-0.0030517578125,-0.006114959716796879,-0.989961445331573,0.0,0.23433020710945104,-0.7109546065330509,0.0,0.0,0.0,54.11,11.85
776,7,2/3/2021,14:43:00,252.49914550781298,-0.14022675156593303,0.37846368551254295,-0.0030517578125,-0.00617215223610401,-0.9895296096801759,0.0,0.23433020710945104,0.0349022783339024,0.0,0.0,0.0,53.66,11.85
777,7,2/3/2021,14:43:10,252.426361083984,-0.18608146905899,0.37582546472549394,-0.0030517578125,-0.00628592260181904,-0.9894894361495971,0.0,0.607258677482605,-0.7109546065330509,0.0,0.0,0.0,53.88,11.87
