,DOM,time
1664,4,27424093
1665,4,27621094
1666,4,27818095
1667,4,28015096
1668,4,28212097
1669,4,28409098
1670,4,28606099
1671,4,28803099
1672,4,29000100
1673,4,29197100
1674,4,29394101
1675,4,29591101
1676,4,29788102
1677,4,29985102
1678,4,30182103
1679,4,30379103
1680,4,30576104
1681,4,30773104
1682,4,30970105
1683,4,31167105
1684,4,31364105
1685,4,31561106
1686,4,31758107
1687,4,31955107
1688,4,32152107
1689,4,32349108
1690,4,32546108
1691,4,32743109
1692,4,32940109
1693,4,33137110
1694,4,33334110
1695,4,33531111
1696,4,33728111
1697,4,33925112
1698,4,34122112
1699,4,34319113
1700,4,34516113
1701,4,34713114
1702,4,34910114
1703,4,35107115
1704,4,35304115
1705,4,35501116
1706,4,35698116
1707,4,35895117
1708,4,36092117
1709,4,36289118
1710,4,36486118
1711,4,36683119
1712,4,36880119
1713,4,37077119
1714,4,37274120
1715,4,37471120
1716,4,37668121
1717,4,37865121
1718,4,38062122
1719,4,38259122
1720,4,38456123
1721,4,38653123
1722,4,38850124
1723,4,39047124
1724,4,39244125
1725,4,39441125
1726,4,39638126
1727,4,39835126
1728,4,40032127
1729,4,40229127
1730,4,40426128
1731,4,40623128
1732,4,40820129
1733,4,41017129
1734,4,41214130
1735,4,41411130
1736,4,41608131
1737,4,41805131
1738,4,42002131
1739,4,42199132
1740,4,42396133
1741,4,42593133
1742,4,42790133
1743,4,42987134
1744,4,43184134
1745,4,43381135
1746,4,43578135
1747,4,43775136
1748,4,43972136
1749,4,44169137
1750,4,44366137
1751,4,44563138
1752,4,44760138
1753,4,44957139
1754,4,45154139
1755,4,45351140
1756,4,45548140
1757,4,45745141
1758,4,45942141
1759,4,46139142
1760,4,46336142
1761,4,46533143
1762,4,46730143
1763,4,46927144
1764,4,47124144
1765,4,47321145
1766,4,47518145
1767,4,47715146
1768,4,47912146
1769,4,48109147
1770,4,48306147
1771,4,48503147
1772,4,48700148
1773,4,48897148
1774,4,49094149
1775,4,49291149
1776,4,49488150
1777,4,49685150
1778,4,49882151
1779,4,50079151
1780,4,50276152
1781,4,50473152
1782,4,50670153
1783,4,50867153
1784,4,51064154
1785,4,51261154
1786,4,51458155
1787,4,51655155
1788,4,51852156
1789,4,52049156
1790,4,52246157
1791,4,52443157
1792,4,52640157
1793,4,52837158
1794,4,53034158
1795,4,53231159
1796,4,53428159
1797,4,53625160
1798,4,53822160
1799,4,54019161
1800,4,54216161
1801,4,54413162
1802,4,54610162
1803,4,54807163
1804,4,55004163
1805,4,55201164
1806,4,55398164
1807,4,55595165
1808,4,55792165
1809,4,55989166
1810,4,56186166
1811,4,56383167
1812,4,56580167
1813,4,56777168
1814,4,56974168
1815,4,57171169
1816,4,57368169
1817,4,57565170
1818,4,57762170
1819,4,57959171
1820,4,58156171
1821,4,58353172
1822,4,58550172
1823,4,58747173
1824,4,58944173
1825,4,59141174
1826,4,59338174
1827,4,59535175
1828,4,59732175
1829,4,59929176
1830,4,60126176
1831,4,60323177
1832,4,60520177
1833,4,60717177
1834,4,60914178
1835,4,61111179
1836,4,61308179
1837,4,61505179
1838,4,61702180
1839,4,61899180
1840,4,62096181
1841,4,62293181
1842,4,62490182
1843,4,62687182
1844,4,62884183
1845,4,63081183
1846,4,63278184
1847,4,63475184
1848,4,63672185
1849,4,63869185
1850,4,64066186
1851,4,64263186
1852,4,64460187
1853,4,64657187
1854,4,64854188
1855,4,65051188
1856,4,65248189
1857,4,65445189
1858,4,65642190
1859,4,65839190
1860,4,66036191
1861,4,66233191
1862,4,66430192
1863,4,66627192
1864,4,66824192
1865,4,67021193
1866,4,67218194
1867,4,67415194
1868,4,67612195
1869,4,67809195
1870,4,68006196
1871,4,68203196
1872,4,68400197
1873,4,68597197
1874,4,68794197
1875,4,68991198
1876,4,69188198
1877,4,69385199
1878,4,69582199
1879,4,69779200
1880,4,69976200
1881,4,70173201
1882,4,70370201
1883,4,70567202
1884,4,70764202
1885,4,70961203
1886,4,71158203
1887,4,71355204
1888,4,71552204
1889,4,71749205
1890,4,71946205
1891,4,72143206
1892,4,72340206
1893,4,72537207
1894,4,72734207
1895,4,72931208
1896,4,73128208
1897,4,73325209
1898,4,73522209
1899,4,73719210
1900,4,73916210
1901,4,74113211
1902,4,74310211
1903,4,74507212
1904,4,74704212
1905,4,74901213
1906,4,75098213
1907,4,75295214
1908,4,75492214
1909,4,75689215
1910,4,75886215
1911,4,76083215
1912,4,76280216
1913,4,76477216
1914,4,76674217
1915,4,76871217
1916,4,77068218
1917,4,77265218
1918,4,77462219
1919,4,77659219
1920,4,77856220
1921,4,78053220
1922,4,78250221
1923,4,78447221
1924,4,78644222
1925,4,78841222
1926,4,79038223
1927,4,79235223
1928,4,79432224
1929,4,79629224
1930,4,79826225
1931,4,80023225
1932,4,80220226
1933,4,80417226
1934,4,80614227
1935,4,80811227
1936,4,81008228
1937,4,81205228
1938,4,81402229
1939,4,81599229
1940,4,81796230
1941,4,81993230
1942,4,82190231
1943,4,82387231
1944,4,82584232
1945,4,82781232
1946,4,82978233
1947,4,83175233
1948,4,83372234
1949,4,83569234
1950,4,83766235
1951,4,83963235
1952,4,84160236
1953,4,84357236
1954,4,84554237
1955,4,84751237
1956,4,84948238
1957,4,85145238
1958,4,85342239
1959,4,85539239
1960,4,85736240
1961,4,85933240
1962,4,86130241
1963,4,86327241
1964,4,86524242
1965,4,86721242
1966,4,86918243
1967,4,87115243
1968,4,87312244
1969,4,87509244
1970,4,87706245
1971,4,87903245
1972,4,88100246
1973,4,88297246
1974,4,88494247
1975,4,88691247
1976,4,88888248
1977,4,89085248
1978,4,89282248
1979,4,89479249
1980,4,89676249
1981,4,89873250
1982,4,90070250
1983,4,90267251
1984,4,90464251
1985,4,90661252
1986,4,90858252
1987,4,91055253
1988,4,91252253
1989,4,91449254
1990,4,91646254
1991,4,91843255
1992,4,92040255
1993,4,92237256
1994,4,92434256
1995,4,92631257
1996,4,92828257
1997,4,93025258
1998,4,93222258
1999,4,93419259
2000,4,93616259
2001,4,93813260
2002,4,94010260
2003,4,94207261
2004,4,94404261
2005,4,94601262
2006,4,94798262
2007,4,94995263
2008,4,95192263
2009,4,95389264
2010,4,95586264
2011,4,95783265
2012,4,95980265
2013,4,96177266
2014,4,96374266
2015,4,96571267
2016,4,96768267
2017,4,96965268
2018,4,97162268
2019,4,97359269
2020,4,97556269
2021,4,97753270
2022,4,97950270
2023,4,98147271
2024,4,98344271
2025,4,98541272
2026,4,98738272
2027,4,98935273
2028,4,99132273
2029,4,99329274
2030,4,99526274
2031,4,99723275
2032,4,99920275
2033,5,40961
2034,5,237962
2035,5,434962
2036,5,631963
2037,5,828964
2038,5,1025965
2039,5,1222966
2040,5,1419967
2041,5,1616968
2042,5,1813968
2043,5,2010969
2044,5,2207970
2045,5,2404971
2046,5,2601972
2047,5,2798973
2048,5,2995974
2049,5,3192974
2050,5,3389975
2051,5,3586976
2052,5,3783977
2053,5,3980978
2054,5,4177979
2055,5,4374979
2056,5,4571980
2057,5,4768981
2058,5,4965982
2059,5,5162983
2060,5,5359984
2061,5,5556985
2062,5,5753985
2063,5,5950986
2064,5,6147987
2065,5,6344988
2066,5,6541989
2067,5,6738990
2068,5,6935991
2069,5,7132991
2070,5,7329992
2071,5,7526993
2072,5,7723994
2073,5,7920995
2074,5,8117996
2075,5,8314997
2076,5,8511997
2077,5,8708998
2078,5,8905999
2079,5,9103000
2080,5,9300001
2081,5,9497002
2082,5,9694002
2083,5,9891003
2084,5,10088004
2085,5,10285005
2086,5,10482006
2087,5,10679007
2088,5,10876008
2089,5,11073008
2090,5,11270009
2091,5,11467010
2092,5,11664011
2093,5,11861012
2094,5,12058013
2095,5,12255014
2096,5,12452014
2097,5,12649015
2098,5,12846016
2099,5,13043017
2100,5,13240018
2101,5,13437019
2102,5,13634019
2103,5,13831020
2104,5,14028021
2105,5,14225022
2106,5,14422023
2107,5,14619024
2108,5,14816025
2109,5,15013026
2110,5,15210027
2111,5,15407027
2112,5,15604028
2113,5,15801029
2114,5,15998030
2115,5,16195031
2116,5,16392031
2117,5,16589032
2118,5,16786033
2119,5,16983034
2120,5,17180035
2121,5,17377036
2122,5,17574037
2123,5,17771038
2124,5,17968038
2125,5,18165039
2126,5,18362040
2127,5,18559041
2128,5,18756042
2129,5,18953043
2130,5,19150044
2131,5,19347044
2132,5,19544045
2133,5,19741046
2134,5,19938047
2135,5,20135048
2136,5,20332049
2137,5,20529050
2138,5,20726050
2139,5,20923051
2140,5,21120052
2141,5,21317053
2142,5,21514054
2143,5,21711055
2144,5,21908056
2145,5,22105056
2146,5,22302057
2147,5,22499058
2148,5,22696059
2149,5,22893060
2150,5,23090061
2151,5,23287062
2152,5,23484062
2153,5,23681063
2154,5,23878064
2155,5,24075065
2156,5,24272066
2157,5,24469067
2158,5,24666068
2159,5,24863069
2160,5,25060069
2161,5,25257070
2162,5,25454071
2163,5,25651072
2164,5,25848073
2165,5,26045074
2166,5,26242075
2167,5,26439075
2168,5,26636076
2169,5,26833077
2170,5,27030078
2171,5,27227079
2172,5,27424080
2173,5,27621080
2174,5,27818081
2175,5,28015082
2176,5,28212083
2177,5,28409084
2178,5,28606085
2179,5,28803085
2180,5,29000086
2181,5,29197086
2182,5,29394087
2183,5,29591087
2184,5,29788088
2185,5,29985088
2186,5,30182089
2187,5,30379089
2188,5,30576090
2189,5,30773090
2190,5,30970091
2191,5,31167091
2192,5,31364092
2193,5,31561092
2194,5,31758093
2195,5,31955093
2196,5,32152094
2197,5,32349094
2198,5,32546095
2199,5,32743095
2200,5,32940095
2201,5,33137096
2202,5,33334096
2203,5,33531097
2204,5,33728097
2205,5,33925098
2206,5,34122098
2207,5,34319099
2208,5,34516099
2209,5,34713100
2210,5,34910100
2211,5,35107101
2212,5,35304101
2213,5,35501102
2214,5,35698102
2215,5,35895103
2216,5,36092103
2217,5,36289104
2218,5,36486104
2219,5,36683105
2220,5,36880105
2221,5,37077106
2222,5,37274106
2223,5,37471107
2224,5,37668107
2225,5,37865107
2226,5,38062108
2227,5,38259109
2228,5,38456109
2229,5,38653109
2230,5,38850110
2231,5,39047110
2232,5,39244111
2233,5,39441111
2234,5,39638112
2235,5,39835112
2236,5,40032113
2237,5,40229113
2238,5,40426114
2239,5,40623114
2240,5,40820115
2241,5,41017115
2242,5,41214116
2243,5,41411116
2244,5,41608117
2245,5,41805117
2246,5,42002118
2247,5,42199118
2248,5,42396119
2249,5,42593119
2250,5,42790120
2251,5,42987120
2252,5,43184121
2253,5,43381121
2254,5,43578122
2255,5,43775122
2256,5,43972123
2257,5,44169123
2258,5,44366123
2259,5,44563124
2260,5,44760124
2261,5,44957125
2262,5,45154125
2263,5,45351126
2264,5,45548126
2265,5,45745127
2266,5,45942127
2267,5,46139128
2268,5,46336128
2269,5,46533129
2270,5,46730129
2271,5,46927130
2272,5,47124130
2273,5,47321131
2274,5,47518131
2275,5,47715132
2276,5,47912132
2277,5,48109133
2278,5,48306133
2279,5,48503134
2280,5,48700134
2281,5,48897135
2282,5,49094135
2283,5,49291136
2284,5,49488136
2285,5,49685137
2286,5,49882137
2287,5,50079137
2288,5,50276138
2289,5,50473138
2290,5,50670139
2291,5,50867139
2292,5,51064140
2293,5,51261140
2294,5,51458141
2295,5,51655141
2296,5,51852142
2297,5,52049142
2298,5,52246143
2299,5,52443143
2300,5,52640144
2301,5,52837144
2302,5,53034145
2303,5,53231145
2304,5,53428146
2305,5,53625146
2306,5,53822147
2307,5,54019147
2308,5,54216148
2309,5,54413148
2310,5,54610149
2311,5,54807149
2312,5,55004150
2313,5,55201150
2314,5,55398151
2315,5,55595151
2316,5,55792151
2317,5,55989152
2318,5,56186153
2319,5,56383153
2320,5,56580154
2321,5,56777154
2322,5,56974154
2323,5,57171155
2324,5,57368155
2325,5,57565156
2326,5,57762156
2327,5,57959157
2328,5,58156157
2329,5,58353158
2330,5,58550158
2331,5,58747159
2332,5,58944159
2333,5,59141160
2334,5,59338160
2335,5,59535161
2336,5,59732161
2337,5,59929162
2338,5,60126162
2339,5,60323163
2340,5,60520163
2341,5,60717164
2342,5,60914164
2343,5,61111165
2344,5,61308165
2345,5,61505166
2346,5,61702166
2347,5,61899167
2348,5,62096167
2349,5,62293168
2350,5,62490168
2351,5,62687169
2352,5,62884169
2353,5,63081169
2354,5,63278170
2355,5,63475170
2356,5,63672171
2357,5,63869171
2358,5,64066172
2359,5,64263172
2360,5,64460173
2361,5,64657173
2362,5,64854174
2363,5,65051174
2364,5,65248175
2365,5,65445175
2366,5,65642176
2367,5,65839176
2368,5,66036177
2369,5,66233177
2370,5,66430178
2371,5,66627178
2372,5,66824179
2373,5,67021179
2374,5,67218180
2375,5,67415180
2376,5,67612181
2377,5,67809181
2378,5,68006182
2379,5,68203182
2380,5,68400183
2381,5,68597183
2382,5,68794184
2383,5,68991184
2384,5,69188185
2385,5,69385185
2386,5,69582186
2387,5,69779186
2388,5,69976187
2389,5,70173187
2390,5,70370187
2391,5,70567188
2392,5,70764189
2393,5,70961189
2394,5,71158189
2395,5,71355190
2396,5,71552190
2397,5,71749191
2398,5,71946191
2399,5,72143192
2400,5,72340192
2401,5,72537193
2402,5,72734193
2403,5,72931194
2404,5,73128194
2405,5,73325195
2406,5,73522195
2407,5,73719196
2408,5,73916196
2409,5,74113197
2410,5,74310197
2411,5,74507198
2412,5,74704198
2413,5,74901199
2414,5,75098199
2415,5,75295200
2416,5,75492200
2417,5,75689201
2418,5,75886201
2419,5,76083202
2420,5,76280202
2421,5,76477203
2422,5,76674203
2423,5,76871204
2424,5,77068204
2425,5,77265205
2426,5,77462205
2427,5,77659206
2428,5,77856206
2429,5,78053207
2430,5,78250207
2431,5,78447208
2432,5,78644208
2433,5,78841209
2434,5,79038209
2435,5,79235210
2436,5,79432210
2437,5,79629211
2438,5,79826211
2439,5,80023212
2440,5,80220212
2441,5,80417213
2442,5,80614213
2443,5,80811214
2444,5,81008214
2445,5,81205215
2446,5,81402215
2447,5,81599215
2448,5,81796216
2449,5,81993216
2450,5,82190217
2451,5,82387217
2452,5,82584218
2453,5,82781218
2454,5,82978219
2455,5,83175219
2456,5,83372220
2457,5,83569220
2458,5,83766221
2459,5,83963221
2460,5,84160222
2461,5,84357222
2462,5,84554223
2463,5,84751223
2464,5,84948224
2465,5,85145224
2466,5,85342225
2467,5,85539225
2468,5,85736226
2469,5,85933226
2470,5,86130227
2471,5,86327227
2472,5,86524228
2473,5,86721228
2474,5,86918229
2475,5,87115229
2476,5,87312230
2477,5,87509230
2478,5,87706231
2479,5,87903231
2480,5,88100232
2481,5,88297232
2482,5,88494233
2483,5,88691233
2484,5,88888234
2485,5,89085234
2486,5,89282235
2487,5,89479235
2488,5,89676236
2489,5,89873236
2490,5,90070237
2491,5,90267237
2492,5,90464238
2493,5,90661238
2494,5,90858239
2495,5,91055239
2496,5,91252240
2497,5,91449240
2498,5,91646241
2499,5,91843241
2500,5,92040242
2501,5,92237242
2502,5,92434243
2503,5,92631243
2504,5,92828243
2505,5,93025244
2506,5,93222245
2507,5,93419245
2508,5,93616246
2509,5,93813246
2510,5,94010247
2511,5,94207247
2512,5,94404247
2513,5,94601248
2514,5,94798248
2515,5,94995249
2516,5,95192249
2517,5,95389250
2518,5,95586251
2519,5,95783251
2520,5,95980251
2521,5,96177252
2522,5,96374253
2523,5,96571253
2524,5,96768253
2525,5,96965254
2526,5,97162254
2527,5,97359255
2528,5,97556255
2529,5,97753256
2530,5,97950256
2531,5,98147257
2532,5,98344257
2533,5,98541258
2534,5,98738258
2535,5,98935259
2536,5,99132259
2537,5,99329260
2538,5,99526260
2539,5,99723261
2540,5,99920261
2541,7,40963
2542,7,237964
2543,7,434965
2544,7,631966
2545,7,828967
2546,7,1025968
2547,7,1222969
2548,7,1419969
2549,7,1616970
2550,7,1813971
2551,7,2010972
2552,7,2207973
2553,7,2404974
2554,7,2601974
2555,7,2798975
2556,7,2995976
2557,7,3192977
2558,7,3389978
2559,7,3586979
2560,7,3783980
2561,7,3980981
2562,7,4177981
2563,7,4374982
2564,7,4571983
2565,7,4768984
2566,7,4965985
2567,7,5162986
2568,7,5359986
2569,7,5556987
2570,7,5753988
2571,7,5950989
2572,7,6147990
2573,7,6344991
2574,7,6541991
2575,7,6738992
2576,7,6935993
2577,7,7132994
2578,7,7329995
2579,7,7526996
2580,7,7723997
2581,7,7920998
2582,7,8117998
2583,7,8314999
2584,7,8512000
2585,7,8709001
2586,7,8906002
2587,7,9103003
2588,7,9300003
2589,7,9497004
2590,7,9694005
2591,7,9891006
2592,7,10088007
2593,7,10285008
2594,7,10482009
2595,7,10679010
2596,7,10876010
2597,7,11073011
2598,7,11270012
2599,7,11467013
2600,7,11664014
2601,7,11861015
2602,7,12058015
2603,7,12255016
2604,7,12452017
2605,7,12649018
2606,7,12846019
2607,7,13043020
2608,7,13240020
2609,7,13437021
2610,7,13634022
2611,7,13831023
2612,7,14028024
2613,7,14225025
2614,7,14422026
2615,7,14619027
2616,7,14816027
2617,7,15013028
2618,7,15210029
2619,7,15407030
2620,7,15604031
2621,7,15801032
2622,7,15998033
2623,7,16195033
2624,7,16392034
2625,7,16589035
2626,7,16786036
2627,7,16983037
2628,7,17180038
2629,7,17377039
2630,7,17574039
2631,7,17771040
2632,7,17968041
2633,7,18165042
2634,7,18362043
2635,7,18559044
2636,7,18756045
2637,7,18953045
2638,7,19150046
2639,7,19347047
2640,7,19544048
2641,7,19741049
2642,7,19938050
2643,7,20135051
2644,7,20332051
2645,7,20529052
2646,7,20726053
2647,7,20923054
2648,7,21120055
2649,7,21317056
2650,7,21514057
2651,7,21711058
2652,7,21908058
2653,7,22105059
2654,7,22302060
2655,7,22499061
2656,7,22696062
2657,7,22893062
2658,7,23090063
2659,7,23287064
2660,7,23484065
2661,7,23681066
2662,7,23878067
2663,7,24075068
2664,7,24272069
2665,7,24469069
2666,7,24666070
2667,7,24863071
2668,7,25060072
2669,7,25257073
2670,7,25454074
2671,7,25651075
2672,7,25848075
2673,7,26045076
2674,7,26242077
2675,7,26439078
2676,7,26636079
2677,7,26833080
2678,7,27030081
2679,7,27227081
2680,7,27424082
2681,7,27621083
2682,7,27818084
2683,7,28015085
2684,7,28212086
2685,7,28409087
2686,7,28606087
2687,7,28803088
2688,7,29000089
2689,7,29197089
2690,7,29394090
2691,7,29591090
2692,7,29788091
2693,7,29985091
2694,7,30182092
2695,7,30379092
2696,7,30576093
2697,7,30773093
2698,7,30970093
2699,7,31167094
2700,7,31364094
2701,7,31561095
2702,7,31758095
2703,7,31955096
2704,7,32152096
2705,7,32349097
2706,7,32546097
2707,7,32743098
2708,7,32940098
2709,7,33137099
2710,7,33334099
2711,7,33531100
2712,7,33728100
2713,7,33925101
2714,7,34122101
2715,7,34319102
2716,7,34516102
2717,7,34713103
2718,7,34910103
2719,7,35107104
2720,7,35304104
2721,7,35501105
2722,7,35698105
2723,7,35895106
2724,7,36092106
2725,7,36289106
2726,7,36486107
2727,7,36683107
2728,7,36880108
2729,7,37077108
2730,7,37274109
2731,7,37471109
2732,7,37668110
2733,7,37865110
2734,7,38062111
2735,7,38259111
2736,7,38456112
2737,7,38653112
2738,7,38850113
2739,7,39047113
2740,7,39244114
2741,7,39441114
2742,7,39638115
2743,7,39835115
2744,7,40032116
2745,7,40229116
2746,7,40426117
2747,7,40623117
2748,7,40820118
2749,7,41017118
2750,7,41214119
2751,7,41411119
2752,7,41608119
2753,7,41805120
2754,7,42002120
2755,7,42199121
2756,7,42396121
2757,7,42593122
2758,7,42790122
2759,7,42987123
2760,7,43184123
2761,7,43381124
2762,7,43578124
2763,7,43775125
2764,7,43972125
2765,7,44169126
2766,7,44366126
2767,7,44563127
2768,7,44760127
2769,7,44957128
2770,7,45154128
2771,7,45351129
2772,7,45548129
2773,7,45745130
2774,7,45942130
2775,7,46139131
2776,7,46336131
2777,7,46533132
2778,7,46730132
2779,7,46927133
2780,7,47124133
2781,7,47321134
2782,7,47518134
2783,7,47715135
2784,7,47912135
2785,7,48109135
2786,7,48306136
2787,7,48503136
2788,7,48700137
2789,7,48897137
2790,7,49094138
2791,7,49291138
2792,7,49488139
2793,7,49685139
2794,7,49882140
2795,7,50079140
2796,7,50276141
2797,7,50473141
2798,7,50670142
2799,7,50867142
2800,7,51064143
2801,7,51261143
2802,7,51458144
2803,7,51655144
2804,7,51852145
2805,7,52049145
2806,7,52246146
2807,7,52443146
2808,7,52640147
2809,7,52837147
2810,7,53034148
2811,7,53231148
2812,7,53428149
2813,7,53625149
2814,7,53822149
2815,7,54019150
2816,7,54216150
2817,7,54413151
2818,7,54610151
2819,7,54807152
2820,7,55004152
2821,7,55201153
2822,7,55398153
2823,7,55595154
2824,7,55792154
2825,7,55989155
2826,7,56186155
2827,7,56383156
2828,7,56580156
2829,7,56777157
2830,7,56974157
2831,7,57171158
2832,7,57368158
2833,7,57565159
2834,7,57762159
2835,7,57959160
2836,7,58156160
2837,7,58353161
2838,7,58550161
2839,7,58747161
2840,7,58944162
2841,7,59141163
2842,7,59338163
2843,7,59535163
2844,7,59732164
2845,7,59929165
2846,7,60126165
2847,7,60323166
2848,7,60520166
2849,7,60717166
2850,7,60914167
2851,7,61111167
2852,7,61308168
2853,7,61505168
2854,7,61702169
2855,7,61899169
2856,7,62096170
2857,7,62293170
2858,7,62490171
2859,7,62687171
2860,7,62884172
2861,7,63081172
2862,7,63278173
2863,7,63475173
2864,7,63672174
2865,7,63869174
2866,7,64066175
2867,7,64263175
2868,7,64460176
2869,7,64657176
2870,7,64854177
2871,7,65051177
2872,7,65248178
2873,7,65445178
2874,7,65642179
2875,7,65839179
2876,7,66036180
2877,7,66233180
2878,7,66430181
2879,7,66627181
2880,7,66824181
2881,7,67021182
2882,7,67218182
2883,7,67415183
2884,7,67612183
2885,7,67809184
2886,7,68006184
2887,7,68203185
2888,7,68400185
2889,7,68597186
2890,7,68794186
2891,7,68991187
2892,7,69188187
2893,7,69385188
2894,7,69582188
2895,7,69779189
2896,7,69976189
2897,7,70173190
2898,7,70370190
2899,7,70567191
2900,7,70764191
2901,7,70961192
2902,7,71158192
2903,7,71355193
2904,7,71552193
2905,7,71749194
2906,7,71946194
2907,7,72143195
2908,7,72340195
2909,7,72537196
2910,7,72734196
2911,7,72931197
2912,7,73128197
2913,7,73325198
2914,7,73522198
2915,7,73719199
2916,7,73916199
2917,7,74113200
2918,7,74310200
2919,7,74507201
2920,7,74704201
2921,7,74901202
2922,7,75098202
2923,7,75295202
2924,7,75492203
2925,7,75689203
2926,7,75886204
2927,7,76083204
2928,7,76280205
2929,7,76477205
2930,7,76674206
2931,7,76871206
2932,7,77068207
2933,7,77265207
2934,7,77462208
2935,7,77659208
2936,7,77856209
2937,7,78053209
2938,7,78250210
2939,7,78447210
2940,7,78644211
2941,7,78841211
2942,7,79038212
2943,7,79235212
2944,7,79432213
2945,7,79629213
2946,7,79826214
2947,7,80023214
2948,7,80220215
2949,7,80417215
2950,7,80614216
2951,7,80811216
2952,7,81008217
2953,7,81205217
2954,7,81402218
2955,7,81599218
2956,7,81796219
2957,7,81993219
2958,7,82190220
2959,7,82387220
2960,7,82584221
2961,7,82781221
2962,7,82978222
2963,7,83175222
2964,7,83372223
2965,7,83569223
2966,7,83766224
2967,7,83963224
2968,7,84160225
2969,7,84357225
2970,7,84554226
2971,7,84751226
2972,7,84948227
2973,7,85145227
2974,7,85342228
2975,7,85539228
2976,7,85736229
2977,7,85933229
2978,7,86130230
2979,7,86327230
2980,7,86524231
2981,7,86721231
2982,7,86918231
2983,7,87115232
2984,7,87312232
2985,7,87509233
2986,7,87706233
2987,7,87903234
2988,7,88100234
2989,7,88297235
2990,7,88494235
2991,7,88691236
2992,7,88888236
2993,7,89085237
2994,7,89282237
2995,7,89479238
2996,7,89676238
2997,7,89873239
2998,7,90070239
2999,7,90267240
3000,7,90464240
3001,7,90661241
3002,7,90858241
3003,7,91055242
3004,7,91252242
3005,7,91449243
3006,7,91646243
3007,7,91843244
3008,7,92040244
3009,7,92237245
3010,7,92434245
3011,7,92631246
3012,7,92828246
3013,7,93025247
3014,7,93222247
3015,7,93419248
3016,7,93616248
3017,7,93813249
3018,7,94010249
3019,7,94207250
3020,7,94404250
3021,7,94601251
3022,7,94798251
3023,7,94995252
3024,7,95192252
3025,7,95389253
3026,7,95586253
3027,7,95783254
3028,7,95980254
3029,7,96177255
3030,7,96374255
3031,7,96571256
3032,7,96768256
3033,7,96965257
3034,7,97162257
3035,7,97359258
3036,7,97556258
3037,7,97753259
3038,7,97950259
3039,7,98147260
3040,7,98344260
3041,7,98541261
3042,7,98738261
3043,7,98935262
3044,7,99132262
3045,7,99329263
3046,7,99526263
3047,7,99723264
3048,7,99920264
3049,8,40972
3050,8,237973
3051,8,434973
3052,8,631974
3053,8,828975
3054,8,1025976
3055,8,1222977
3056,8,1419978
3057,8,1616979
3058,8,1813979
3059,8,2010980
3060,8,2207981
3061,8,2404982
3062,8,2601983
3063,8,2798984
3064,8,2995985
3065,8,3192985
3066,8,3389986
3067,8,3586987
3068,8,3783988
3069,8,3980989
3070,8,4177990
3071,8,4374991
3072,8,4571991
3073,8,4768992
3074,8,4965993
3075,8,5162994
3076,8,5359995
3077,8,5556996
3078,8,5753996
3079,8,5950997
3080,8,6147998
3081,8,6344999
3082,8,6542000
3083,8,6739001
3084,8,6936002
3085,8,7133002
3086,8,7330003
3087,8,7527004
3088,8,7724005
3089,8,7921006
3090,8,8118007
3091,8,8315008
3092,8,8512008
3093,8,8709009
3094,8,8906010
3095,8,9103011
3096,8,9300012
3097,8,9497013
3098,8,9694013
3099,8,9891014
3100,8,10088015
3101,8,10285016
3102,8,10482017
3103,8,10679018
3104,8,10876019
3105,8,11073020
3106,8,11270020
3107,8,11467021
3108,8,11664022
3109,8,11861023
3110,8,12058024
3111,8,12255025
3112,8,12452025
3113,8,12649026
3114,8,12846027
3115,8,13043028
3116,8,13240029
3117,8,13437030
3118,8,13634031
3119,8,13831031
3120,8,14028032
3121,8,14225033
3122,8,14422034
3123,8,14619035
3124,8,14816036
3125,8,15013037
3126,8,15210037
3127,8,15407038
3128,8,15604039
3129,8,15801040
3130,8,15998041
3131,8,16195042
3132,8,16392043
3133,8,16589043
3134,8,16786044
3135,8,16983045
3136,8,17180046
3137,8,17377047
3138,8,17574048
3139,8,17771049
3140,8,17968049
3141,8,18165050
3142,8,18362051
3143,8,18559052
3144,8,18756053
3145,8,18953054
3146,8,19150055
3147,8,19347055
3148,8,19544056
3149,8,19741057
3150,8,19938058
3151,8,20135059
3152,8,20332060
3153,8,20529061
3154,8,20726061
3155,8,20923062
3156,8,21120063
3157,8,21317064
3158,8,21514065
3159,8,21711066
3160,8,21908067
3161,8,22105067
3162,8,22302068
3163,8,22499069
3164,8,22696070
3165,8,22893071
3166,8,23090072
3167,8,23287073
3168,8,23484073
3169,8,23681074
3170,8,23878075
3171,8,24075076
3172,8,24272077
3173,8,24469078
3174,8,24666079
3175,8,24863080
3176,8,25060080
3177,8,25257081
3178,8,25454082
3179,8,25651083
3180,8,25848084
3181,8,26045085
3182,8,26242086
3183,8,26439086
3184,8,26636087
3185,8,26833088
3186,8,27030089
3187,8,27227090
3188,8,27424091
3189,8,27621092
3190,8,27818092
3191,8,28015093
3192,8,28212094
3193,8,28409095
3194,8,28606096
3195,8,28803096
3196,8,29000097
3197,8,29197097
3198,8,29394098
3199,8,29591098
3200,8,29788099
3201,8,29985099
3202,8,30182100
3203,8,30379100
3204,8,30576101
3205,8,30773101
3206,8,30970102
3207,8,31167102
3208,8,31364103
3209,8,31561103
3210,8,31758104
3211,8,31955104
3212,8,32152105
3213,8,32349105
3214,8,32546106
3215,8,32743106
3216,8,32940107
3217,8,33137107
3218,8,33334108
3219,8,33531108
